cod_provincia,provincia,anio,poblacion,superficie_total_km2,superficie_inundable_t100_km2,exposicion_inundacion_t100,exposicion_inundacion_t100_pct,exposicion_inundacion_norm,quintil_exposicion_inundacion,exposicion_alta_inundacion,numero_hipotecas_vivienda,importe_total_hipotecas_vivienda_miles_eur,importe_total_hipotecas_vivienda_eur,importe_medio_hipoteca_eur,precio_vivienda_libre_eur_m2,trimestres_precio_disponibles,ejecuciones_hipotecarias_vivienda,tasa_actividad,tasa_paro,tasa_empleo,trimestres_epa_disponibles,renta_neta_media_persona,hipotecas_por_1000_habitantes,ejecuciones_por_1000_habitantes,importe_hipotecario_por_habitante_eur,pd_proxy_hipotecaria,pd_proxy_hipotecaria_1000,ead_proxy_hipotecaria_eur,valor_vivienda_proxy_90m2_eur,valor_vivienda_proxy_100m2_eur,ltv_proxy_90m2,ltv_proxy_100m2,haircut_climatico_proxy,valor_vivienda_clima_proxy_90m2_eur,valor_vivienda_clima_proxy_100m2_eur,ltv_proxy_clima_90m2,ltv_proxy_clima_100m2,lgd_shortfall_proxy_90m2,lgd_shortfall_proxy_100m2,lgd_shortfall_proxy_clima_90m2,lgd_shortfall_proxy_clima_100m2,perdida_esperada_proxy_sin_lgd_eur,perdida_esperada_proxy_90m2_eur,perdida_esperada_proxy_100m2_eur,perdida_esperada_proxy_clima_90m2_eur,perdida_esperada_proxy_clima_100m2_eur,incremento_perdida_esperada_clima_90m2_eur,incremento_perdida_esperada_clima_100m2_eur,log_poblacion,log_numero_hipotecas,log_importe_hipotecas,log_importe_medio_hipoteca,log_precio_vivienda,log_renta,log_valor_vivienda_proxy_90m2,log_ead_proxy,tasa_paro_lag1,tasa_empleo_lag1,precio_vivienda_lag1,renta_lag1,pd_proxy_hipotecaria_1000_lag1,ltv_proxy_90m2_lag1,variacion_precio_vivienda_yoy,variacion_numero_hipotecas_yoy,variacion_importe_medio_hipoteca_yoy,interaccion_exposicion_paro,interaccion_exposicion_ltv_90m2,interaccion_exposicion_precio
02,Albacete,2016,392118,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,1924,172070,172070000,89433.47193347193,940.125,4,148,55.795,23.8275,42.4975,4,9446,4.906686252607633,0.37743740404674103,438.8219872589374,0.07692307692307693,76.92307692307693,89433.47193347193,84611.25,94012.5,1.0569926804470082,0.9512934124023075,0.005952697088832586,84107.58485844251,93452.87206493612,1.0633223161025627,0.9569900844923065,0.14852768931248905,0.0539196547916545,0.15359624605754008,0.059551384508377936,6879.497841036303,1021.7959179593792,370.94014872860987,1056.6650431441276,409.6836211561087,34.86912518474844,38.74347242749883,12.87931809388321,7.562681246721884,18.96341193454093,11.401250297503688,6.846012845146567,9.153346650456063,11.345822515476833,11.401250297503688,24.6825,43.54,958.95,9150,176.66891436277814,0.9417298621954886,-0.01963084623807294,0.2973701955495617,0.10036121956094081,0.1692071467808408,0.007506062978771222,6.676146002196536
02,Albacete,2017,390032,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,2252,204848,204848000,90962.6998223801,926.375,4,117,58.4825,23.155,44.9425,4,9847,5.773885219674283,0.2999753866349428,525.2081880461091,0.051953818827708706,51.95381882770871,90962.6998223801,83373.75,92637.5,1.0910232515915395,0.9819209264323855,0.005952697088832586,82877.45132108995,92086.05702343327,1.097556674009746,0.9878010066087713,0.17508632498242593,0.0834292499804733,0.1799967862142412,0.08888531801582367,4725.859626651187,827.4333944131757,394.27492416450804,850.6395448968475,420.0595358130325,23.206150483671763,25.784611648524447,12.873984066021858,7.720017940432244,19.137778803549764,11.418204809408516,6.831279120271523,9.194922119247803,11.331088790601788,11.418204809408516,23.8275,42.4975,940.125,9446,76.92307692307693,1.0569926804470082,-0.014625714665602979,0.1704781704781705,0.01709905537432055,0.16443149653595085,0.007747725589061371,6.578502595702504
02,Albacete,2018,388786,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,2185,188309,188309000,86182.60869565218,915.3,4,90,59.4775,19.7325,47.74,4,10351,5.620058335433889,0.2314898170201602,484.35128836943716,0.041189931350114416,41.18993135011441,86182.60869565218,82377,91530,1.046197466473071,0.941577719825764,0.005952697088832586,81886.63467191324,90985.14963545915,1.052462456675026,0.9472162110075235,0.13974175158914337,0.04415750176571487,0.14486260836010278,0.04984734262233659,3549.8557357476866,496.063058402149,156.75276091931156,514.2413611824817,176.95087511968165,18.178302780332672,20.1981142003701,12.870784342689657,7.689828668736484,19.053594793865706,11.364223681025596,6.819251880390734,9.24483841238375,11.319061550720999,11.364223681025596,23.155,44.9425,926.375,9847,51.95381882770871,1.0910232515915395,-0.011955201727162376,-0.02975133214920071,-0.052550013753569956,0.1401271649922544,0.007429402508498698,6.499855270108219
02,Albacete,2019,388167,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,2705,261687,261687000,96741.95933456562,927.025,4,152,56.23,17.185000000000002,46.5625,4,10901,6.968650091326671,0.39158403470671127,674.1608637519419,0.05619223659889094,56.19223659889094,96741.95933456562,83432.25,92702.5,1.1595271532838396,1.0435744379554555,0.005952697088832586,82935.60308831025,92150.6700981225,1.1664708006229156,1.0498237205606242,0.2238215401414666,0.1375794890460741,0.22844189539988102,0.14271321711097906,5436.147067968197,1216.72680918816,747.9023359903783,1241.843739879161,775.8100367581576,25.116930691001016,27.90770076777926,12.86919093837571,7.903226808730733,19.38265969488727,11.479802499785327,6.831980533918495,9.296609807128359,11.33179020424876,11.479802499785327,19.7325,47.74,915.3,10351,41.18993135011441,1.046197466473071,0.012810007647765785,0.2379862700228833,0.1225229869311922,0.12203650477090545,0.008234194994106355,6.583118465827676
02,Albacete,2020,388270,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,2227,202959,202959000,91135.60844185002,899.575,4,146,56.3775,18.2625,46.08,4,11104,5.735699384448966,0.37602699152651503,522.7264532413011,0.0655590480466996,65.5590480466996,91135.60844185002,80961.75,89957.5,1.125662531279895,1.0130962781519053,0.005952697088832586,80479.8092264682,89422.01025163133,1.1324033856168405,1.0191630470551565,0.20047085605959825,0.1116342845106647,0.20523021086716908,0.11692245651907685,5974.763732604447,1197.766000229054,666.9884744095659,1226.202020723925,698.58405273720075,28.436020494870945,31.595578327634826,12.869456252884431,7.708859601047175,19.128514551091037,11.420103878906568,6.8019224295700615,9.315060682746585,11.301732099900327,11.420103878906568,17.185000000000002,46.5625,927.025,10901,56.19223659889094,1.1595271532838396,-0.029610851918772343,-0.1767097966728281,-0.057951595473965764,0.12968819717071053,0.007993710844862868,6.388186719772317
02,Albacete,2021,386464,14931.722009287469,106.035214677,0.00710133865411146,0.710133865411146,0.11905394177665171,2,0,2624,258576,258576000,98542.68292682926,909.775,4,302,57.052499999999995,15.5275,48.165,4,11652,6.789765670282354,0.7814440672352405,669.0817255941045,0.11509146341463415,115.09146341463415,98542.68292682926,81879.75,90977.5,1.2035049316446285,1.0831544384801657,0.005952697088832586,81392.34465054066,90435.93850060074,1.2107119330438736,1.0896407397394863,0.25218420271022823,0.16909355856692032,0.2566357236297381,0.17403969292193122,11341.421586853063,2860.1273604811113,1917.7613353286729,2910.613935931968,1973.8575302740692,50.48657545085689,56.09619494539629,12.864793999075102,7.872836175025724,19.370700216437896,11.498245062506582,6.813197316191643,9.363233118079325,11.313006986521907,11.498245062506582,18.2625,46.08,899.575,11104,65.5590480466996,1.125662531279895,0.011338687713642477,0.17826672653794343,0.08127530623450434,0.11026603595171569,0.00854649609150177,6.460620374044253
03,Alacant/Alicante,2014,1868438,5818.84610424682,215.97736164619675,0.03711687124506834,3.711687124506834,0.6222643424537189,5,1,8747,687072,687072000,78549.44552417973,1207.775,4,3771,57.41,26.03,42.465,4,NA,4.681450495012411,2.018263383639168,367.7253406321216,0.4311192408825883,431.1192408825883,78549.44552417973,108699.75000000001,120777.50000000001,0.7226276557598312,0.6503648901838481,0.031113217122685943,105317.75107706833,117019.7234189648,0.7458329172515242,0.6712496255263718,0,0,0,0,33864.17732613259,0,0,0,0,0,0,14.440613345660603,9.076580381796658,20.347949649644022,11.271483584768715,7.096535102868387,NA,11.596344773198652,11.271483584768715,28.255,41.775,1215.625,NA,NA,0.7158282417712667,-0.006457583547557766,0.06256073858114675,0.0029797448651113397,0.96615215850912906,0.026821677656963226,44.82882916801242
03,Alacant/Alicante,2015,1855047,5818.84610424682,215.97736164619675,0.03711687124506834,3.711687124506834,0.6222643424537189,5,1,10284,843255,843255000,81996.79113185531,1229.525,4,4266,58.1275,24.22,44.055,4,8695,5.543794847246458,2.2996721915940674,454.57338816752355,0.4148191365227538,414.8191365227538,81996.79113185531,110657.25000000001,122952.50000000001,0.7409979114053106,0.6668981202647795,0.031113217122685943,107214.34695455067,119127.05217172296,0.7647930847036232,0.6883137762332608,0,0,0,0,34013.838094952815,0,0,0,0,0,0,14.433420590629922,9.238441802087058,20.552779962514002,11.314435392942343,7.114383194918415,9.070503426788383,11.61419286524868,11.314435392942343,26.03,42.465,1207.775,NA,431.1192408825883,0.7226276557598312,0.018008321086295045,0.17571738881902366,0.0438875867890677,0.8989706215555552,0.027503524070495472,45.63612111759266
03,Alacant/Alicante,2016,1836459,5818.84610424682,215.97736164619675,0.03711687124506834,3.711687124506834,0.6222643424537189,5,1,11908,999877,999877000,83966.82902250587,1231.7,4,3783,59.197500000000005,20.795,46.89,4,8814,6.4842177255250455,2.0599425307071924,544.4592011038635,0.31768558951965065,317.68558951965065,83966.82902250587,110853,123170,0.7574610432059202,0.6817149388853282,0.031113217122685943,107404.00654229888,119337.78504699876,0.7817848861107174,0.7036063974996456,0,0,0,0,26675.05157811049,0,0,0,0,0,0,14.42334981891778,9.385049695767997,20.723142830381413,11.338177107245624,7.116150607947438,9.084096645401932,11.615960278277704,11.338177107245624,24.22,44.055,1229.525,8695,414.8191365227538,0.7409979114053106,0.001768975823997035,0.15791520809023726,0.02402579251525388,0.7718453375411962,0.02811458401382929,45.71685031255068
03,Alacant/Alicante,2017,1825332,5818.84610424682,215.97736164619675,0.03711687124506834,3.711687124506834,0.6222643424537189,5,1,13175,1141220,1141220000,86620.11385199241,1243.3,4,1868,58.605,18.1075,47.9925,4,9313,7.217865024006591,1.0233754736124716,625.2122901477649,0.14178368121442125,141.78368121442125,86620.11385199241,111897,124330,0.7741057745247184,0.6966951970722466,0.031113217122685943,108415.5243436228,120461.69371513645,0.7989641186205965,0.7190677067585368,0,0,0,0,12281.318609147767,0,0,0,0,0,0,14.41727244626191,9.486152271857476,20.855363703438154,11.369287329152336,7.125524413958892,9.139166552521658,11.625334084289157,11.369287329152336,20.795,46.89,1231.7,8814,317.68558951965065,0.7574610432059202,0.009417877729966639,0.10639905945582802,0.03159920245142724,0.6720937460700751,0.028732384363097878,46.14740601899347
